,OverallQual,YearBuilt,OverallCondSqft,Overall,Neighborhood,Functional,OverallQualSqft,SaleCondition,RemodUntilSale,MSSubClass,GrLivArea,GarageArea,TimeToSell,Exterior2nd,ScreenPorch,LotFrontage,log_SalePrice,YearBuilt_polinomico,GrLivArea_logaritmico,GarageArea_polinomico,TimeToSell_cuadratico,RemodUntilSale_raiz_cuadrada,OverallQualSqft_raiz_cuadrada,OverallCondSqft_polinomico,Overall_cuadratico
664,3,1972.0,20440.0,20.0,7,6,16352.0,4,36.0,9.0,1181.0,588.0,36.0,10,0.0,90.0,11.831379196088763,11.959712691920458,11.861075511079768,12.2462862978299,11.96515615378333,11.873290682513757,11.698135231940636,11.898226944274807,11.638910493136194
665,7,2005.0,37025.0,40.0,21,6,59240.0,5,0.0,0.0,2097.0,1134.0,1.0,13,0.0,49.0,12.955127458028414,12.448054792722587,12.392825898959819,12.578812709107115,12.478221058423559,12.491401243296252,12.732093985652867,12.487455310858884,12.272293847073069
666,7,2000.0,28910.0,40.0,8,6,46256.0,4,6.0,5.0,1936.0,504.0,6.0,13,0.0,106.0,12.348006141418841,12.353899019021583,12.318829947578315,12.105659651024963,12.38643284647787,12.239058663539138,12.478606197911443,12.245799597091775,12.272293847073069
667,5,1965.0,31885.0,30.0,12,5,38262.0,0,28.0,5.0,2380.0,596.0,42.0,10,0.0,69.0,11.76756768334381,11.894934151251618,12.510093836915601,12.259333488850165,11.90753106006308,11.946278967771867,12.304378848536778,12.344010389502307,11.986878975606977
668,5,1994.0,26705.0,30.0,20,6,32046.0,4,10.0,0.0,1679.0,575.0,14.0,6,0.0,65.0,12.173032791451973,12.250643429398451,12.186909516923976,12.224912356546454,12.252393677092272,12.165628373650147,12.155862686003013,12.165311434875369,11.986878975606977
669,4,1956.0,27828.0,30.0,19,3,23190.0,4,19.0,0.0,1437.0,576.0,50.0,14,0.0,69.0,12.031719258385396,11.83051212302189,12.042761532070351,12.226563532979972,11.84450587686057,12.042354331565226,11.91659991254326,12.207144018738894,11.986878975606977
670,3,1922.0,16560.0,20.0,6,6,13248.0,4,56.0,1.0,1180.0,252.0,84.0,8,0.0,80.0,11.831379196088763,11.76733146279389,11.860291122450365,11.710087347308393,11.752704355662136,11.720481928097984,11.583790855750436,11.702224383888009,11.638910493136194
671,5,2005.0,21150.0,30.0,5,6,25380.0,4,4.0,5.0,1476.0,540.0,4.0,13,0.0,64.0,12.063932878369052,12.448054792722587,12.067561261805157,12.166520570320301,12.422408402233405,12.285364389702087,11.979508512387444,11.9314818560899,11.986878975606977
672,5,1925.0,22260.0,36.0,7,6,22260.0,4,59.0,6.0,1369.0,300.0,84.0,14,0.0,54.0,11.54829260880752,11.762020927639696,11.99786717960529,11.775993007122473,11.752704355662136,11.700101692351728,11.888989160168737,11.9819030575886,12.165634331807194
673,5,1977.0,25020.0,36.0,24,6,25020.0,4,29.0,0.0,1208.0,546.0,29.0,10,0.0,69.0,12.013700752882718,12.014038773628045,11.882006880091826,12.176601687666375,12.043604653301852,11.936630036822242,11.96935936626322,12.09919227983334,12.165634331807194
674,5,1957.0,38997.0,42.0,6,6,33426.0,4,3.0,0.0,1839.0,416.0,50.0,5,200.0,110.0,12.458774999085929,11.836640700310681,12.271218077270696,11.957406676962494,11.84450587686057,12.312968093967891,12.189998865039074,12.534281777978268,12.321870388045724
675,5,1965.0,22752.0,36.0,12,6,22752.0,4,43.0,0.0,1136.0,384.0,43.0,6,0.0,80.0,11.84939770159144,11.894934151251618,11.825103785592631,11.905038127677006,11.898789894969568,11.815864242704079,11.903666486046037,12.003647733393551,12.165634331807194
676,5,1978.0,25062.0,36.0,13,6,25062.0,4,31.0,12.0,1441.0,440.0,31.0,2,0.0,24.0,11.908340237224891,12.025721656803398,12.04533585347653,11.997417835492568,12.019957914591993,11.917818917860643,11.970547179059718,12.100890064938302,12.165634331807194
677,3,1900.0,10844.0,8.0,17,3,21688.0,4,56.0,6.0,1774.0,779.0,106.0,12,0.0,60.0,11.37366339763672,11.86587393768059,12.237887191925696,12.519553969964674,11.845194397359982,11.720481928097984,11.871719842806572,11.367063486603257,11.13877754764506
678,4,1924.0,20736.0,40.0,17,6,12960.0,4,3.0,1.0,792.0,240.0,85.0,13,0.0,52.0,11.603679828238693,11.76356693954176,11.491170498283294,11.694736465889099,11.754319396886991,12.312968093967891,11.572531290898914,11.912186941919094,12.272293847073069
679,7,2008.0,34860.0,40.0,22,6,55776.0,5,1.0,0.0,2046.0,834.0,1.0,13,0.0,80.0,12.827992316801751,12.508139036972352,12.370019194045408,12.576136758443885,12.478221058423559,12.38838281649917,12.667441159318908,12.430920336683718,12.272293847073069
680,4,1961.0,17680.0,25.0,19,6,17680.0,4,46.0,0.0,988.0,572.0,46.0,14,0.0,69.0,11.763684183317412,11.863716166616996,11.695863928185787,12.219952235808133,11.874045857734517,11.792696278416004,11.743704972169127,11.761326190768179,11.820713935747172
681,5,1980.0,15165.0,30.0,20,6,18198.0,4,30.0,11.0,923.0,264.0,30.0,10,0.0,50.0,11.870599909242044,12.049912534468604,11.632861021337517,11.725911968118956,12.031657995776467,11.927146081341684,11.761013752531532,11.62566618906588,11.986878975606977
682,4,1932.0,20570.0,25.0,18,6,20570.0,0,9.0,4.0,1520.0,281.0,77.0,12,0.0,55.0,11.979385322467598,11.757562358128325,12.094766167083886,11.74909526543734,11.748303204633723,12.182345962905005,11.837295564424752,11.904374980436236,11.820713935747172
683,5,1996.0,21520.0,30.0,4,6,25824.0,4,11.0,11.0,1291.0,431.0,12.0,14,0.0,69.0,12.061046873479915,12.283893569774818,11.943541411812959,11.982354245783489,12.28442401139319,12.149727775117636,11.991927168772316,11.948500269608882,11.986878975606977
684,8,2002.0,28320.0,45.0,5,6,50976.0,4,5.0,0.0,1668.0,702.0,5.0,13,0.0,90.0,12.560244459250788,12.390669216855258,12.180821524762951,12.421101773647873,12.40429733618518,12.261045038042889,12.57443695775642,12.224919916191471,12.391543678679353
685,6,1998.0,26795.0,35.0,15,6,37513.0,4,12.0,5.0,1839.0,486.0,12.0,13,0.0,58.0,12.30591798049989,12.318309618155354,12.271218077270696,12.075120958074743,12.28442401139319,12.134534944639528,12.28715763894172,12.168729142254504,12.13740561271561
686,6,1984.0,29735.0,35.0,22,2,41629.0,4,23.0,12.0,2090.0,577.0,23.0,6,0.0,69.0,12.24288661865289,12.101620790743482,12.389728600410972,12.228213588149577,12.120462701613356,11.99734222458072,12.379789063542079,12.274206413571516,12.13740561271561
687,6,2007.0,29844.0,42.0,21,6,34818.0,5,0.0,5.0,1761.0,578.0,0.0,13,0.0,84.0,12.336552511980964,12.48780955257962,12.231074712035934,12.2298625084407,12.497318429835437,12.491401243296252,12.22372519549164,12.27789139215981,12.321870388045724
688,6,2004.0,16175.0,35.0,21,6,22645.0,4,3.0,12.0,1102.0,480.0,3.0,8,0.0,69.0,11.910358401381128,12.42862765613745,11.796967987455986,12.064944964175979,12.440766044622542,12.312968093967891,11.900488075410282,11.68142434192722,12.13740561271561
689,7,2007.0,28944.0,48.0,22,6,38592.0,5,0.0,0.0,1419.0,567.0,0.0,8,0.0,60.0,12.8790171187726,12.48780955257962,12.031087765411117,12.211664213325918,12.497318429835437,12.491401243296252,12.31191277203309,12.246988414347232,12.455587144322562
690,5,2005.0,22730.0,30.0,16,6,27276.0,4,1.0,11.0,1362.0,460.0,2.0,13,0.0,61.0,12.17921519136029,12.448054792722587,11.993119795808564,12.031089794584414,12.459370263352595,12.38838281649917,12.031811238062959,12.002683265626441,11.986878975606977
691,5,2004.0,14820.0,30.0,5,6,17784.0,4,4.0,11.0,848.0,420.0,4.0,13,0.0,69.0,11.856515169360305,12.42862765613745,11.554408527254605,11.964038003463305,12.422408402233405,12.285364389702087,11.747200231872625,11.606221123761184,11.986878975606977
692,9,1994.0,71448.0,60.0,15,6,119080.0,4,12.0,5.0,4316.0,832.0,13.0,6,0.0,104.0,13.534473028231162,12.250643429398451,13.061550335908333,12.574311085249265,12.268285556072275,12.134534944639528,13.642258702977,12.843150225779583,12.655462756991172
693,6,1989.0,34380.0,35.0,23,6,48132.0,4,16.0,5.0,2519.0,628.0,17.0,8,0.0,42.0,12.721885810807203,12.172570071570362,12.56267637791818,12.310560670926549,12.206197498197746,12.079327536107922,12.517254942668247,12.417634004917213,12.13740561271561
694,4,1921.0,21270.0,30.0,17,6,17725.0,0,38.0,1.0,1073.0,326.0,85.0,8,0.0,60.0,11.594321103174222,11.76954811302403,11.772275761374862,11.814324128365486,11.754319396886991,11.856353010584483,11.745218602442197,11.937024627596855,11.986878975606977
695,4,1936.0,27486.0,30.0,3,6,22905.0,4,59.0,4.0,1539.0,576.0,73.0,14,0.0,51.0,11.86005499606543,11.76009639711674,12.106271278643176,12.226563532979972,11.751212940689012,11.700101692351728,11.908198360369331,12.194590611205875,11.986878975606977
696,5,1987.0,23622.0,36.0,23,6,23622.0,4,19.0,0.0,1137.0,551.0,19.0,6,0.0,54.0,12.078239274020289,12.143341983920436,11.825918515412415,12.184983140851289,12.176632927305961,12.042354331565226,11.929237066459713,12.041203096121597,12.165634331807194
697,4,1921.0,14371.0,35.0,3,6,10265.0,4,56.0,1.0,616.0,205.0,85.0,15,0.0,50.0,11.396391648714276,11.76954811302403,11.258597413082182,11.652889196057451,11.754319396886991,11.720481928097984,11.460418516104186,11.580607305815331,12.13740561271561
698,4,1952.0,25088.0,35.0,7,6,17920.0,4,54.0,0.0,1148.0,308.0,54.0,14,0.0,57.0,11.72399643505017,11.808531054211471,11.834833587407765,11.787608490023105,11.818911117441237,11.734373504024912,11.751755571504699,12.101939788696384,12.13740561271561
699,4,1965.0,24144.0,40.0,19,6,15090.0,4,1.0,0.0,894.0,336.0,45.0,8,0.0,65.0,11.83862560460953,11.894934151251618,11.603308326895235,11.829490765454565,11.882047293805286,12.38838281649917,11.653081446571646,12.063193071975451,12.272293847073069
700,6,2004.0,23515.0,35.0,21,6,32921.0,4,4.0,11.0,1391.0,530.0,4.0,8,0.0,59.0,12.185869938212655,12.42862765613745,12.012631150372236,12.149669669147334,12.422408402233405,12.285364389702087,12.177590248003686,12.036645478066202,12.13740561271561
701,7,2002.0,30825.0,40.0,23,6,49320.0,4,4.0,0.0,1800.0,765.0,4.0,13,0.0,85.0,12.652359748158593,12.390669216855258,12.251363734135264,12.503184743094161,12.422408402233405,12.285364389702087,12.541341161819096,12.310349149772923,12.272293847073069
702,6,1969.0,20100.0,35.0,14,6,28140.0,4,37.0,0.0,1164.0,528.0,37.0,6,0.0,80.0,11.84939770159144,11.930354210064479,11.84764976552276,12.146293113322379,11.954935530644338,11.864764616844688,12.055041219122558,11.882021463446504,12.13740561271561
703,7,2006.0,35260.0,40.0,22,6,56416.0,5,0.0,5.0,2576.0,666.0,0.0,13,0.0,82.0,12.799175708864519,12.467781781349458,12.583405137409414,12.3689238701958,12.497318429835437,12.491401243296252,12.679534333233189,12.441781081550925,12.272293847073069
704,4,1900.0,41904.0,45.0,17,6,23280.0,4,14.0,14.0,1812.0,672.0,110.0,14,0.0,76.0,11.84939770159144,11.86587393768059,12.25751819024743,12.377848533568471,11.874832738305276,12.105941585697117,11.919242296232376,12.595627834655037,12.391543678679353
705,6,2004.0,25235.0,35.0,5,6,35329.0,4,5.0,0.0,1484.0,606.0,6.0,13,0.0,70.0,12.269047444691562,12.42862765613745,12.072567378557652,12.275516240772525,12.38643284647787,12.261045038042889,12.235936406419585,12.10785629020438,12.13740561271561
706,3,1930.0,10920.0,20.0,9,4,8736.0,4,60.0,14.0,1092.0,0.0,80.0,15,0.0,70.0,10.915088464214607,11.75769058778019,11.788527536488047,11.523434115141699,11.748709954171847,11.693423940621075,11.39015803143661,11.37190020160314,11.638910493136194
707,6,1971.0,30150.0,35.0,4,6,42210.0,4,5.0,0.0,1824.0,739.0,36.0,10,0.0,69.0,12.618182296357007,11.949658628491534,12.263632044924288,12.470891971431788,11.96515615378333,12.261045038042889,12.392488814302983,12.288152035572029,12.13740561271561
708,7,2006.0,22610.0,40.0,16,6,36176.0,4,3.0,11.0,1324.0,550.0,3.0,8,0.0,48.0,12.445089546000673,12.467781781349458,11.9669151525671,12.183308357555331,12.440766044622542,12.312968093967891,12.25598400350691,11.997409613241972,12.272293847073069
709,6,2007.0,20200.0,35.0,8,6,28280.0,5,0.0,5.0,1456.0,400.0,0.0,13,0.0,65.0,12.09815330331068,12.48780955257962,12.05492636793923,11.93105921505949,12.497318429835437,12.491401243296252,12.058771584160093,11.886806743815296,12.13740561271561
710,4,1966.0,21644.0,35.0,19,6,15460.0,0,42.0,0.0,904.0,408.0,42.0,6,0.0,69.0,11.607326140391713,11.903392895100069,11.613605711839796,11.944195634525938,11.90753106006308,11.82376553206645,11.666479557934295,11.95415629045938,12.13740561271561
711,2,1935.0,10368.0,18.0,3,1,5184.0,4,5.0,1.0,729.0,0.0,73.0,13,0.0,56.0,10.858998997563564,11.759111748683154,11.414454926624424,11.523434115141699,11.751212940689012,12.261045038042889,11.198018295501443,11.336530120108131,11.561810363321474
712,3,1900.0,25193.0,28.0,9,6,14396.0,0,60.0,4.0,1178.0,384.0,110.0,8,0.0,66.0,11.540307141711446,11.86587393768059,11.858720350700914,11.905038127677006,11.874832738305276,11.693423940621075,11.627500234239976,12.1061690624711,11.922289567993197
713,7,1988.0,20780.0,40.0,22,6,33248.0,4,19.0,11.0,1228.0,472.0,20.0,6,0.0,40.0,12.14950229404178,12.157814011485698,11.897212391171173,12.05138788173941,12.16222050637144,12.042354331565226,12.185635900964625,11.914250335788752,12.272293847073069
714,3,1970.0,17280.0,20.0,3,6,13824.0,4,36.0,14.0,960.0,576.0,36.0,6,0.0,60.0,11.76756768334381,11.939872778059225,11.669247593099769,12.226563532979972,11.96515615378333,11.873290682513757,11.60594864336386,11.740457488111426,11.638910493136194
715,5,1976.0,33264.0,48.0,19,6,24948.0,4,5.0,5.0,1479.0,475.0,34.0,10,0.0,69.0,11.779128505744886,12.002629686811133,12.069441725981587,12.056469952168271,11.986337129084054,12.261045038042889,11.967320793916237,12.385659165949301,12.455587144322562
716,5,1974.0,21210.0,30.0,14,6,25452.0,4,35.0,0.0,1350.0,478.0,35.0,6,0.0,78.0,12.013700752882718,11.980629180010965,11.984924413497412,12.061554306866377,11.975623353263236,11.881936011235304,11.981529685488026,11.934256041016617,11.986878975606977
717,6,1890.0,52240.0,56.0,17,6,45710.0,4,9.0,6.0,2554.0,704.0,117.0,13,0.0,60.0,11.979799201207037,11.943604446332756,12.575459409692563,12.423898614811968,11.936193024084707,12.182345962905005,12.467211038357803,12.748651437084245,12.598846130529052
718,4,1973.0,23826.0,30.0,14,6,19855.0,4,8.0,0.0,1178.0,439.0,35.0,6,0.0,80.0,11.964001084330445,11.9700358989071,11.858720350700914,11.99574100050444,11.975623353263236,12.200021130594704,11.814787532874618,12.049845076993412,11.986878975606977
719,6,1993.0,35650.0,35.0,15,6,49910.0,4,14.0,5.0,2418.0,983.0,15.0,7,0.0,96.0,12.739637756265655,12.234453248312093,12.524767766056778,12.652516520523534,12.236748374453182,12.105941585697117,12.553195353302371,12.452187149191735,12.13740561271561
720,4,1969.0,19278.0,30.0,5,6,16065.0,4,37.0,0.0,971.0,300.0,37.0,10,0.0,69.0,11.763684183317412,11.930354210064479,11.679795359532793,11.775993007122473,11.954935530644338,11.864764616844688,11.68804643816972,11.842083826311274,11.986878975606977
721,7,1985.0,28950.0,40.0,22,6,46320.0,4,21.0,11.0,1742.0,564.0,21.0,6,0.0,69.0,12.524526376648708,12.115246304109633,12.221027054646502,12.206679306126677,12.14805466177783,12.019311504523355,12.479937480637831,12.247198043178214,12.272293847073069
722,5,2004.0,14820.0,30.0,5,6,17784.0,4,6.0,11.0,848.0,420.0,6.0,13,0.0,69.0,11.870599909242044,12.42862765613745,11.554408527254605,11.964038003463305,12.38643284647787,12.239058663539138,11.747200231872625,11.606221123761184,11.986878975606977
723,3,1970.0,21385.0,28.0,12,6,12220.0,4,39.0,0.0,864.0,463.0,39.0,8,0.0,70.0,11.732060994886899,11.939872778059225,11.571711342300926,12.036159052002297,11.935234013389094,11.84805137415032,11.543013064360146,11.942315457599012,11.922289567993197
724,3,1954.0,26574.0,24.0,7,6,17716.0,4,36.0,4.0,1470.0,548.0,54.0,8,156.0,60.0,11.813030057420567,11.819016801667658,12.063788847734724,12.179956502722737,11.818911117441237,11.873290682513757,11.744916030235737,12.160316329326053,11.78560431944507
725,8,2007.0,29310.0,45.0,7,6,52758.0,4,1.0,0.0,1698.0,768.0,2.0,5,0.0,86.0,12.676076274775909,12.48780955257962,12.197331850560106,12.506754665420956,12.459370263352595,12.38838281649917,12.6094558708431,12.259686817284633,12.391543678679353
726,3,1970.0,19512.0,24.0,12,6,13008.0,4,39.0,0.0,864.0,660.0,39.0,10,0.0,60.0,11.699405031912846,11.939872778059225,11.571711342300926,12.359914730114328,11.935234013389094,11.84805137415032,11.574416509319695,11.853562752409868,11.78560431944507
727,5,1988.0,43020.0,54.0,6,6,28680.0,4,2.0,0.0,1680.0,540.0,21.0,10,0.0,69.0,12.310432660854417,12.157814011485698,12.18746099275716,12.166520570320301,12.14805466177783,12.345711186945477,12.069379185299237,12.616863663428182,12.566784600637712
728,6,2007.0,21640.0,35.0,5,6,30296.0,4,2.0,0.0,1232.0,632.0,2.0,13,0.0,64.0,12.178187442040638,12.48780955257962,11.900223783293836,12.316841513724272,12.459370263352595,12.345711186945477,12.111498759631173,11.953974208948859,12.13740561271561
729,4,1958.0,30120.0,25.0,12,6,30120.0,0,51.0,10.0,1776.0,888.0,51.0,13,0.0,85.0,11.608235644774552,11.843024462754556,12.238930835178234,12.61806678356482,11.837737322494366,11.755702521503807,12.10696689793627,12.287151575579134,11.820713935747172
730,3,1925.0,16875.0,20.0,9,6,13500.0,4,59.0,1.0,1208.0,539.0,84.0,8,0.0,52.0,11.542484267211773,11.762020927639696,11.882006880091826,12.1648380956898,11.752704355662136,11.700101692351728,11.59354297953636,11.719057720551486,11.638910493136194
731,7,1995.0,27175.0,40.0,22,6,43480.0,4,14.0,11.0,1616.0,608.0,15.0,5,0.0,39.0,12.373703486914124,12.267123226366493,12.15148781262037,12.278734870410972,12.236748374453182,12.105941585697117,12.419948153265393,12.18303381739501,12.272293847073069
732,6,2003.0,17990.0,35.0,23,6,25186.0,4,4.0,8.0,1146.0,438.0,4.0,13,0.0,73.0,12.141534124392603,12.40949944103545,11.833219031058082,11.994064909448538,12.422408402233405,12.285364389702087,11.974048259818078,11.77731808489266,12.13740561271561
733,6,1998.0,28780.0,35.0,5,6,40292.0,4,9.0,5.0,2031.0,541.0,10.0,13,0.0,75.0,12.312682380588432,12.318309618155354,12.363203116909787,12.168202413811422,12.317440651057764,12.182345962905005,12.350223391907587,12.24123967268369,12.13740561271561
734,4,1961.0,20496.0,30.0,19,6,17080.0,4,26.0,0.0,1144.0,264.0,48.0,6,0.0,80.0,11.786001385032646,11.863716166616996,11.831601656982102,11.725911968118956,11.858782714615716,11.966108274798298,11.723336097023923,11.90087858948045,11.986878975606977
735,4,1968.0,15720.0,25.0,19,6,15720.0,3,39.0,0.0,948.0,300.0,39.0,10,0.0,69.0,11.589886506106357,11.92110199394665,11.657602349484057,11.775993007122473,11.935234013389094,11.84805137415032,11.675798756608092,11.656520098610951,11.820713935747172
736,6,1914.0,33152.0,49.0,17,6,33152.0,4,36.0,7.0,1768.0,320.0,92.0,14,0.0,60.0,12.0015054797889,11.79121973295878,12.234749191940061,11.805332828956047,11.77252882300656,11.873290682513757,12.18327799321469,12.382365487462236,12.475683893983538
737,2,1950.0,9920.0,12.0,12,6,7440.0,4,56.0,10.0,1040.0,400.0,56.0,11,0.0,60.0,11.44571671527678,11.799047436170895,11.743353396559957,11.93105921505949,11.807593195777052,11.720481928097984,11.325613679499243,11.307412523721032,11.315497107236187
738,7,2005.0,26475.0,40.0,8,6,42360.0,4,1.0,5.0,1801.0,800.0,1.0,13,0.0,72.0,12.387977448827787,12.448054792722587,12.251878169402605,12.542668390303447,12.478221058423559,12.38838281649917,12.395753360115563,12.156525292455607,12.272293847073069
739,4,1987.0,18000.0,25.0,7,6,18000.0,2,21.0,10.0,1200.0,0.0,22.0,10,0.0,60.0,12.095141084822892,12.143341983920436,11.875854126469656,11.523434115141699,12.134135393525137,12.019311504523355,11.754427110977074,11.777831325828377,11.820713935747172
740,6,2004.0,24460.0,35.0,5,6,34244.0,4,5.0,5.0,1728.0,572.0,5.0,13,0.0,65.0,12.154779351142624,12.42862765613745,12.21355318260536,12.219952235808133,12.40429733618518,12.261045038042889,12.209901136766,12.076308999385915,12.13740561271561
741,4,1910.0,24416.0,35.0,17,6,17440.0,0,5.0,6.0,1432.0,360.0,97.0,15,0.0,60.0,11.790557201568507,11.808357751597214,12.039533541658404,11.866740435379672,11.792932846176516,12.261045038042889,11.735599542787277,12.074491548493784,12.13740561271561
742,5,1961.0,24192.0,48.0,19,6,18144.0,4,12.0,0.0,912.0,288.0,47.0,6,0.0,65.0,11.863582336583399,11.863716166616996,11.621762025082848,11.758888324003575,11.86629099800466,12.134534944639528,11.759220964390686,12.065194854878804,12.455587144322562
743,6,2000.0,22930.0,35.0,20,6,32102.0,4,6.0,0.0,1349.0,539.0,7.0,13,0.0,65.0,12.095141084822892,12.353899019021583,11.984238182358826,12.1648380956898,12.368814933111473,12.239058663539138,12.157262067125957,12.011424213281565,12.13740561271561
744,4,1963.0,23568.0,30.0,19,3,19640.0,4,10.0,8.0,1464.0,480.0,46.0,6,100.0,70.0,12.072541252905651,11.878803621902307,12.06000101503533,12.064944964175979,11.874045857734517,12.165628373650147,11.807940403833713,12.038905127189043,11.986878975606977
745,7,1993.0,22365.0,40.0,22,6,35784.0,4,15.0,11.0,1337.0,462.0,15.0,6,0.0,41.0,12.100712129872347,12.234453248312093,11.975963528188416,12.034468864194372,12.236748374453182,12.092412591958665,12.246735284101055,11.986574623822264,12.272293847073069
746,7,1976.0,66627.0,72.0,14,6,59224.0,4,12.0,5.0,2715.0,831.0,32.0,13,0.0,69.0,12.610870864650634,12.002629686811133,12.632091548036996,12.573391331953784,12.008504409748433,12.134534944639528,12.731799769650443,12.835189601873115,12.765261169813023
747,6,2000.0,30090.0,35.0,8,6,42126.0,4,9.0,5.0,2256.0,554.0,9.0,13,0.0,69.0,12.371587084007746,12.353899019021583,12.460527202029038,12.190002750882961,12.334318835401419,12.182345962905005,12.3906581346967,12.286149925023027,12.13740561271561
748,6,1880.0,51688.0,49.0,17,6,51688.0,4,6.0,6.0,2640.0,864.0,129.0,12,0.0,65.0,12.491172637278908,12.04061871739168,12.60614001727346,12.601236628016913,12.069491788285013,12.239058663539138,12.58850109245477,12.742749795702295,12.475683893983538
749,6,1996.0,28435.0,35.0,15,6,39809.0,4,14.0,0.0,1720.0,527.0,14.0,13,0.0,59.0,12.46997418931655,12.283893569774818,12.209255180187354,12.144604126955814,12.252393677092272,12.105941585697117,12.339422250827269,12.229026928956513,12.13740561271561
750,3,1945.0,9894.0,12.0,7,4,13192.0,4,59.0,4.0,1529.0,240.0,64.0,15,0.0,50.0,11.49272275765271,11.779673852857968,12.100233764714703,11.694736465889099,11.772184562756854,11.700101692351728,11.581611154124367,11.305711289920723,11.315497107236187
751,3,1910.0,19992.0,28.0,17,3,11424.0,4,6.0,4.0,1140.0,0.0,100.0,14,0.0,55.0,11.477298287327077,11.808357751597214,11.828358416190696,11.523434115141699,11.80813417616945,12.239058663539138,11.51024478402193,11.876835568047849,11.922289567993197
752,6,2003.0,18500.0,35.0,8,6,25900.0,4,4.0,5.0,1320.0,400.0,4.0,13,0.0,69.0,11.99535161421452,12.40949944103545,11.964113169751428,11.93105921505949,12.422408402233405,12.285364389702087,11.994042153136416,11.803284972498037,12.13740561271561
753,5,1997.0,25215.0,30.0,5,6,30258.0,4,9.0,0.0,1494.0,576.0,9.0,13,0.0,79.0,12.287652632522597,12.300955390184527,12.078787234859622,12.226563532979972,12.334318835401419,12.182345962905005,12.11052140606311,12.107053167584855,11.986878975606977
754,7,2005.0,30520.0,40.0,16,6,48832.0,4,1.0,5.0,2098.0,878.0,1.0,13,0.0,80.0,12.526342907575106,12.448054792722587,12.393267526373617,12.611419248551194,12.478221058423559,12.38838281649917,12.531482656155044,12.300393427871496,12.272293847073069
755,5,1969.0,28144.0,48.0,12,6,21108.0,4,4.0,0.0,1026.0,440.0,40.0,10,0.0,61.0,11.957611286231675,11.930354210064479,11.730805263329366,11.997417835492568,11.925753119272843,12.285364389702087,11.853974847900973,12.218599310441277,12.455587144322562
756,5,1999.0,20555.0,30.0,21,6,24666.0,4,10.0,12.0,1471.0,440.0,10.0,8,0.0,34.0,12.058152515453552,12.33595718424749,12.064418650756117,11.997417835492568,12.317440651057764,12.165628373650147,11.959307921200208,11.903666948393958,11.986878975606977
757,7,2007.0,24900.0,40.0,5,6,39840.0,4,2.0,5.0,1768.0,578.0,2.0,13,0.0,68.0,12.26434155365415,12.48780955257962,12.234749191940061,12.2298625084407,12.459370263352595,12.345711186945477,12.340117452872864,12.094327308432923,12.272293847073069
758,5,1978.0,19420.0,30.0,19,6,23304.0,0,32.0,5.0,1386.0,440.0,32.0,6,0.0,69.0,11.976030352524807,12.025721656803398,12.009296295711087,11.997417835492568,12.008504409748433,11.908641017893157,11.919946068858625,11.849060135851593,11.986878975606977
759,6,1999.0,20930.0,35.0,21,6,29302.0,4,9.0,12.0,1501.0,440.0,9.0,8,0.0,24.0,12.097373228606832,12.33595718424749,12.0831164290999,11.997417835492568,12.334318835401419,12.182345962905005,12.085728123020814,11.921261856739816,12.13740561271561
760,7,1995.0,35660.0,40.0,15,6,57056.0,4,12.0,5.0,2531.0,752.0,12.0,13,0.0,65.0,12.577636201962656,12.267123226366493,12.567079023301794,12.48733557995393,12.28442401139319,12.134534944639528,12.6915591051966,12.452451607429683,12.272293847073069
761,5,1959.0,17352.0,36.0,12,6,17352.0,4,50.0,0.0,864.0,300.0,50.0,14,0.0,70.0,11.755871643580617,11.849664340913478,11.571711342300926,11.775993007122473,11.84450587686057,11.762950961542382,11.732613590765736,11.744233378345937,12.165634331807194
762,4,1924.0,20935.0,25.0,3,2,20935.0,4,59.0,1.0,1301.0,440.0,85.0,14,0.0,60.0,11.512925464970229,11.76356693954176,11.950686822000469,11.997417835492568,11.754319396886991,11.700101692351728,11.84863486733502,11.9214949681887,11.820713935747172
763,6,2009.0,22320.0,35.0,21,6,31248.0,4,1.0,5.0,1547.0,614.0,1.0,13,0.0,72.0,12.279323107269766,12.528771165088529,12.111073129335704,12.288352957336132,12.478221058423559,12.38838281649917,12.135787029656571,11.984574584503783,12.13740561271561
764,7,1999.0,34190.0,40.0,15,6,54704.0,4,10.0,5.0,2365.0,856.0,10.0,13,180.0,82.0,12.727838209334498,12.33595718424749,12.504236928163614,12.594971872651787,12.317440651057764,12.165628373650147,12.647028594964862,12.412297860804978,12.272293847073069
765,7,1995.0,24815.0,40.0,24,6,39704.0,4,10.0,11.0,1494.0,481.0,11.0,3,216.0,30.0,12.506177237980511,12.267123226366493,12.078787234859622,12.066640578240328,12.30080904305502,12.165628373650147,12.337065520844568,12.090868578897469,12.272293847073069
766,8,2008.0,25510.0,45.0,21,6,45918.0,5,0.0,0.0,1506.0,592.0,0.0,13,0.0,75.0,12.484204257170104,12.508139036972352,12.086196375804118,12.252820606116337,12.497318429835437,12.491401243296252,12.47156003441755,12.118840493146331,12.391543678679353
767,6,1988.0,24520.0,35.0,14,6,34328.0,4,22.0,5.0,1714.0,496.0,22.0,6,0.0,80.0,12.188417710291453,12.157814011485698,12.20601854671019,12.092087819478778,12.134135393525137,12.008201990695,12.211931367801194,12.078782754354439,12.13740561271561
