,MSSubClass,LotFrontage,LotArea,Neighborhood,Condition1,Condition2,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,Foundation,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,SaleType,SaleCondition,TimeToSell,TimeUntilRemod,RemodUntilSale,TotalPorchArea,HasPorch,OverallQualSqft,OverallCondSqft,Overall,MSZoning_fv,MSZoning_rh,MSZoning_rl,MSZoning_rm,Street_pave,Street_nan,LotShape_ir2,LotShape_ir3,LotShape_reg,LotShape_nan,LandContour_hls,LandContour_low,LandContour_lvl,LandContour_nan,Utilities_nosewa,Utilities_nan,LotConfig_culdsac,LotConfig_fr2,LotConfig_fr3,LotConfig_inside,LotConfig_nan,LandSlope_mod,LandSlope_sev,LandSlope_nan,BldgType_2fmcon,BldgType_duplex,BldgType_twnhs,BldgType_twnhse,BldgType_nan,MasVnrType_brkface,MasVnrType_none,MasVnrType_stone,MasVnrType_nan,ExterQual_fa,ExterQual_gd,ExterQual_ta,ExterQual_nan,ExterCond_fa,ExterCond_gd,ExterCond_po,ExterCond_ta,ExterCond_nan,BsmtQual_fa,BsmtQual_gd,BsmtQual_ta,BsmtQual_nan,BsmtCond_gd,BsmtCond_ta,BsmtCond_nan,BsmtExposure_gd,BsmtExposure_mn,BsmtExposure_no,BsmtExposure_nan,HeatingQC_fa,HeatingQC_gd,HeatingQC_po,HeatingQC_ta,HeatingQC_nan,CentralAir_y,CentralAir_nan,Electrical_fusef,Electrical_sbrkr,Electrical_nan,BsmtFullBath_1.0,BsmtFullBath_2.0,BsmtFullBath_nan,BsmtHalfBath_1.0,BsmtHalfBath_nan,FullBath_1.0,FullBath_2.0,FullBath_3.0,FullBath_nan,HalfBath_1.0,HalfBath_2.0,HalfBath_nan,KitchenAbvGr_1.0,KitchenAbvGr_2.0,KitchenAbvGr_3.0,KitchenAbvGr_nan,KitchenQual_fa,KitchenQual_gd,KitchenQual_ta,KitchenQual_nan,Fireplaces_1.0,Fireplaces_2.0,Fireplaces_3.0,Fireplaces_nan,GarageFinish_rfn,GarageFinish_unf,GarageFinish_nan,GarageCars_1.0,GarageCars_2.0,GarageCars_3.0,GarageCars_4.0,GarageCars_nan,GarageQual_fa,GarageQual_gd,GarageQual_ta,GarageQual_nan,GarageCond_fa,GarageCond_gd,GarageCond_po,GarageCond_ta,GarageCond_nan,PavedDrive_p,PavedDrive_y,PavedDrive_nan,Fence_gdwo,Fence_mnprv,Fence_mnww,Fence_na,Fence_nan,YrSold_2007.0,YrSold_2008.0,YrSold_2009.0,YrSold_2010.0,YrSold_nan,log_SalePrice,YearBuilt_polinomico,YearRemodAdd_cuadratico,MasVnrArea_cuadratico,TotalBsmtSF_polinomico,1stFlrSF_polinomico,GrLivArea_logaritmico,TotRmsAbvGrd_discreto,GarageYrBlt_polinomico,GarageArea_polinomico,TimeToSell_cuadratico,RemodUntilSale_raiz_cuadrada,OverallQualSqft_raiz_cuadrada,OverallCondSqft_polinomico,Overall_cuadratico
1286,4.0,50.0,6000.0,3,2,2,0,5,5,1939.0,1950.0,1,1,8,8,0.0,1,5,0.0,5,0.0,780.0,780.0,1,825.0,587.0,0.0,1412.0,4,4,6,2,5,1939.0,280.0,45.0,0.0,0.0,0.0,0.0,0,4,8,4,70.0,11.0,59.0,45.0,True,23304.0,23304.0,36.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.794337924408413,11.76446792500792,11.655689212671405,11.9536828066391,11.866548596452864,11.825722236422456,12.026507956745807,11.978200513139434,11.805141107599411,11.747707728291545,11.755984294310071,11.700101692351728,11.919946068858625,12.027607839096529,12.165634331807194
1287,0.0,69.0,9790.0,14,1,2,2,5,4,1963.0,1963.0,3,1,6,6,451.0,1,0,569.0,4,81.0,678.0,1328.0,1,1328.0,0.0,0.0,1328.0,3,4,6,2,1,1963.0,528.0,0.0,26.0,0.0,0.0,0.0,0,5,8,4,47.0,0.0,47.0,26.0,True,27072.0,22560.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.870599909242044,11.878803621902307,11.78664929210197,12.495413625357559,12.267572724334345,12.189372172391794,11.969708689302696,11.978200513139434,11.856861879858116,12.146293113322379,11.86629099800466,11.785142491698755,12.026272910326751,11.99520580660043,11.986878975606977
1288,0.0,69.0,36500.0,4,2,2,2,4,4,1964.0,1964.0,1,1,13,14,621.0,1,4,812.0,5,0.0,812.0,1624.0,1,1582.0,0.0,0.0,1582.0,4,5,6,3,1,1964.0,390.0,168.0,198.0,0.0,0.0,0.0,0,5,8,4,42.0,0.0,42.0,366.0,True,25890.0,25890.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12.154779351142624,11.886738037039095,11.797409630086605,12.603953179179802,12.497093663885346,12.380224448063622,12.131793525403705,12.206884648581951,11.86227021380364,11.914754248643021,11.90753106006308,11.82376553206645,11.993764043171957,12.133839195132795,11.820713935747172
1289,11.0,40.0,5664.0,22,2,2,2,7,4,2000.0,2000.0,1,1,5,5,0.0,2,2,1158.0,5,0.0,343.0,1501.0,1,1659.0,0.0,0.0,1659.0,2,3,6,0,1,2000.0,499.0,212.0,59.0,0.0,0.0,0.0,0,9,8,4,9.0,0.0,9.0,271.0,True,42544.0,26590.0,40.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.535376392672774,12.353899019021583,12.250096010394515,11.9536828066391,12.402548585208379,12.436090231617726,12.175810520669307,11.85450061870365,12.29287277630101,12.097177871446409,12.334318835401419,12.182345962905005,12.399749986079387,12.160927719434262,12.272293847073069
1290,5.0,86.0,11065.0,16,2,2,5,7,4,2006.0,2006.0,1,1,12,13,788.0,2,5,0.0,5,0.0,1085.0,1085.0,1,1120.0,850.0,0.0,1970.0,3,6,6,2,3,2006.0,753.0,177.0,74.0,0.0,0.0,0.0,0,9,6,5,0.0,0.0,0.0,251.0,True,46224.0,28890.0,40.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.546109948315882,12.467781781349458,12.337900483419475,12.659581031489912,12.080891847411834,12.032760388257563,12.33495608309246,12.30634061683896,12.417614144796971,12.488576232127075,12.497318429835437,12.491401243296252,12.477940211179083,12.245099561520082,12.272293847073069
1291,8.0,69.0,14112.0,12,2,2,7,4,6,1964.0,1964.0,3,1,13,6,86.0,2,2,1014.0,5,0.0,138.0,1152.0,1,1152.0,0.0,0.0,1152.0,3,4,6,2,1,1964.0,484.0,227.0,0.0,0.0,0.0,0.0,0,3,8,4,46.0,0.0,46.0,227.0,True,19700.0,27580.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,12.103486056755072,11.886738037039095,11.797409630086605,12.085427563411448,12.131506496534758,12.056537582120495,11.838054286080368,11.978200513139434,11.86227021380364,12.071728398696724,11.874045857734517,11.792696278416004,11.80985498464502,12.198057138220863,12.13740561271561
1292,12.0,21.0,1680.0,2,2,2,5,4,6,1972.0,1972.0,1,1,5,5,268.0,1,0,231.0,5,0.0,399.0,630.0,1,630.0,672.0,0.0,1302.0,3,4,6,3,5,1972.0,264.0,185.0,0.0,0.0,0.0,0.0,0,1,8,4,37.0,0.0,37.0,185.0,True,17490.0,24486.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.691071650353702,11.959712691920458,11.887022831956244,12.320038658132846,11.775279672672774,11.707826522608379,11.951398342273666,11.978200513139434,11.916735989969311,11.725911968118956,11.954935530644338,11.864764616844688,11.737292750842107,12.077381609450706,12.13740561271561
1293,6.0,60.0,6600.0,17,2,2,5,4,3,1892.0,1965.0,1,1,13,14,0.0,4,5,0.0,5,0.0,994.0,994.0,1,1378.0,994.0,0.0,2372.0,4,9,3,3,1,1985.0,432.0,0.0,287.0,0.0,0.0,0.0,0,11,8,4,117.0,73.0,44.0,287.0,True,30850.0,24680.0,20.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,11.585246126549855,11.926485865684526,11.808268037459953,11.9536828066391,12.013795588720187,12.227340812938186,12.506974759136515,12.622312911158238,12.052330958727907,11.984024748105831,11.936193024084707,11.808054306939018,12.12567854633981,12.08535359837066,11.638910493136194
1294,5.0,78.0,10140.0,14,2,2,5,6,4,1976.0,1976.0,1,1,6,6,0.0,2,2,194.0,5,0.0,638.0,832.0,1,832.0,832.0,0.0,1664.0,4,6,6,5,1,1976.0,528.0,0.0,28.0,0.0,0.0,259.0,0,2,8,4,30.0,0.0,30.0,287.0,True,32816.0,23440.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,12.000891794590137,12.002629686811133,11.934183098219393,11.9536828066391,11.900699857620097,11.83029144988839,12.178597756184711,12.30634061683896,11.951915447614738,12.146293113322379,12.031657995776467,11.927146081341684,12.174998313635376,12.03344068439787,12.13740561271561
1295,0.0,60.0,8172.0,7,2,2,2,4,6,1955.0,1990.0,3,1,14,10,0.0,1,4,167.0,5,0.0,697.0,864.0,1,864.0,0.0,0.0,864.0,2,3,6,3,5,1957.0,572.0,0.0,0.0,0.0,0.0,0.0,0,3,8,4,51.0,35.0,16.0,0.0,False,15820.0,22148.0,35.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.652687407345388,11.824637800327537,12.111600773113963,11.9536828066391,11.92227956869073,11.851436270501388,11.571711342300926,11.85450061870365,11.830459567188882,12.219952235808133,11.837737322494366,12.079327536107922,11.679362522806166,11.976901487929343,12.13740561271561
1296,0.0,70.0,8400.0,12,1,2,2,4,4,1968.0,1968.0,3,1,6,6,168.0,1,1,1016.0,5,0.0,36.0,1052.0,1,1052.0,0.0,0.0,1052.0,3,3,6,3,1,1968.0,288.0,356.0,0.0,0.0,0.0,0.0,0,10,8,4,38.0,0.0,38.0,356.0,True,17220.0,17220.0,25.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11.83862560460953,11.92110199394665,11.841431675911991,12.198561759442594,12.056316646310686,11.9828767987161,11.7539753479128,11.85450061870365,11.886952809431023,11.758888324003575,11.94496148384626,11.856353010584483,11.728120429839368,11.737304349487518,11.820713935747172
1297,0.0,80.0,8700.0,12,2,2,2,4,5,1963.0,1963.0,3,1,8,8,148.0,1,0,776.0,5,0.0,344.0,1120.0,1,1128.0,0.0,0.0,1128.0,3,4,6,3,1,1963.0,525.0,192.0,20.0,123.0,0.0,0.0,0,11,8,4,45.0,0.0,45.0,335.0,True,19505.0,23406.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11.951180395901384,11.878803621902307,11.78664929210197,12.172091658862119,12.107221633244045,12.03868855668582,11.818560033001436,11.978200513139434,11.856861879858116,12.141224805387361,11.882047293805286,11.800332627536164,11.803621875547858,12.031985071378067,11.986878975606977
1298,13.0,35.0,3675.0,7,2,2,6,5,4,2005.0,2006.0,1,1,12,13,82.0,2,2,547.0,5,0.0,0.0,547.0,1,1072.0,0.0,0.0,1072.0,2,3,6,3,2,2005.0,525.0,0.0,44.0,0.0,0.0,0.0,0,5,6,5,1.0,1.0,0.0,44.0,True,19296.0,16080.0,30.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.84939770159144,12.448054792722587,12.337900483419475,12.079597112154222,11.730094487853437,11.99744702222041,11.771412458927417,11.85450061870365,12.395614983322957,12.141224805387361,12.478221058423559,12.491401243296252,11.796906568036137,11.676253472969075,11.986878975606977
1299,5.0,313.0,63887.0,7,1,2,5,9,4,2008.0,2008.0,3,0,11,12,796.0,2,2,5644.0,5,0.0,466.0,6110.0,1,4692.0,950.0,0.0,5642.0,3,10,6,2,1,2008.0,1418.0,214.0,292.0,0.0,0.0,0.0,1,0,6,5,0.0,0.0,0.0,506.0,True,188120.0,94060.0,50.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,11.982929094215963,12.508139036972352,12.3679531962039,12.660977251628125,2.702415434311444,9.498918276029208,13.309786439429601,12.457216753594796,12.46310014935807,11.864385024572945,12.497318429835437,12.491401243296252,14.43571869253039,12.852260176723131,12.495155107534465
1300,0.0,75.0,7500.0,12,2,2,2,4,6,1959.0,1994.0,3,1,3,3,0.0,1,3,340.0,4,906.0,0.0,1246.0,1,1246.0,0.0,0.0,1246.0,3,4,6,3,1,1959.0,305.0,218.0,0.0,0.0,0.0,0.0,0,4,8,4,51.0,35.0,16.0,218.0,True,20215.0,28301.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11.944707881395766,11.849664340913478,12.165822035362027,11.9536828066391,12.203774112737811,12.127184278029432,11.910687258592986,11.978200513139434,11.83813919820932,11.783233353727605,11.837737322494366,12.079327536107922,11.826170008123766,12.224239623605003,12.13740561271561
1301,5.0,69.0,10762.0,8,2,2,5,6,4,1999.0,1999.0,1,1,12,13,344.0,2,2,694.0,5,0.0,284.0,978.0,1,1005.0,978.0,0.0,1983.0,3,7,6,5,1,1999.0,490.0,0.0,0.0,0.0,0.0,0.0,0,4,8,4,10.0,0.0,10.0,0.0,False,38038.0,27170.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.323855681186558,12.33595718424749,12.23580517441738,12.400240656975663,12.00223226190009,11.949019678468249,12.341048553293982,12.40468454766595,12.273742713636238,12.081907216483257,12.317440651057764,12.165628373650147,12.299246386800322,12.182846913258,12.13740561271561
1302,6.0,69.0,7500.0,6,2,2,5,5,6,1942.0,1950.0,1,1,13,14,0.0,1,1,547.0,5,0.0,224.0,771.0,1,753.0,741.0,0.0,1494.0,3,5,6,2,1,1942.0,213.0,0.0,0.0,0.0,0.0,224.0,0,10,8,4,67.0,8.0,59.0,224.0,True,23832.0,27804.0,42.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.086725887897607,11.770985368547144,11.655689212671405,11.9536828066391,11.860759323353403,11.779983447478264,12.078787234859622,12.206884648581951,11.804475147730045,11.662050949557008,11.762974834999351,11.700101692351728,11.935338381467403,12.206268365962991,12.321870388045724
1303,5.0,92.0,10120.0,15,2,2,5,7,4,1994.0,1994.0,3,1,12,13,391.0,2,2,740.0,5,0.0,425.0,1165.0,1,1203.0,1323.0,0.0,2526.0,4,6,6,5,1,1994.0,844.0,309.0,78.0,0.0,0.0,0.0,0,11,8,4,12.0,0.0,12.0,387.0,True,56488.0,35305.0,40.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,12.577636201962656,12.250643429398451,12.165822035362027,12.444600902694008,12.141424158015475,12.094744070989183,12.56524712883239,12.30634061683896,12.184930183520919,12.584984916701844,12.28442401139319,12.134534944639528,12.680890513301534,12.442990980917504,12.272293847073069
1304,0.0,73.0,8688.0,21,2,2,2,6,4,2005.0,2005.0,1,1,12,13,228.0,2,5,0.0,5,0.0,1616.0,1616.0,1,1616.0,0.0,0.0,1616.0,3,5,6,3,1,2005.0,834.0,208.0,59.0,0.0,0.0,0.0,0,3,8,4,1.0,0.0,1.0,267.0,True,39774.0,28410.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12.354492650648448,12.448054792722587,12.32302123111026,12.273622619499168,12.491013610056445,12.405065062247035,12.15148781262037,12.206884648581951,12.395614983322957,12.576136758443885,12.478221058423559,12.38838281649917,12.338637019885212,12.228135639078427,12.13740561271561
1305,12.0,32.0,3363.0,7,2,2,5,6,4,2004.0,2004.0,1,1,12,13,117.0,2,5,0.0,5,0.0,976.0,976.0,1,976.0,732.0,0.0,1708.0,3,5,0,3,5,2004.0,380.0,0.0,40.0,0.0,0.0,0.0,0,3,8,4,2.0,0.0,2.0,40.0,True,33404.0,23860.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,11.77528972943772,12.42862765613745,12.308240048189788,12.129630405607436,12.00079225633475,11.92842645661675,12.202770569868221,12.206884648581951,12.374105555456481,11.898590386843988,12.459370263352595,12.345711186945477,12.189460252500634,12.051279385134569,12.13740561271561
1306,0.0,108.0,13173.0,16,2,2,2,8,4,2006.0,2007.0,3,1,12,13,300.0,2,2,1572.0,5,0.0,80.0,1652.0,1,1652.0,0.0,0.0,1652.0,2,4,6,0,1,2006.0,840.0,404.0,102.0,0.0,0.0,0.0,0,10,8,4,3.0,1.0,2.0,506.0,True,52164.0,28980.0,45.0,0.0,0.0,0.0,1.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,12.691580461311874,12.467781781349458,12.352877805117345,12.355083757031062,12.51827886690435,12.431071820640044,12.171894254188192,11.978200513139434,12.417614144796971,12.581502130607939,12.440766044622542,12.345711186945477,12.597849554387349,12.24824545663929,12.391543678679353
1307,11.0,48.0,6955.0,16,2,2,2,6,4,2005.0,2006.0,1,1,12,13,94.0,2,5,0.0,5,0.0,1368.0,1368.0,1,1368.0,0.0,0.0,1368.0,2,4,6,2,1,2005.0,474.0,132.0,35.0,0.0,0.0,0.0,0,8,6,5,1.0,1.0,0.0,167.0,True,32046.0,22890.0,35.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,12.218495165528731,12.448054792722587,12.337900483419475,12.097001477092203,12.298817266798345,12.219750871546236,11.997190469016394,11.978200513139434,12.395614983322957,12.054775656731529,12.478221058423559,12.491401243296252,12.155862686003013,12.009680863264055,12.13740561271561
1308,0.0,60.0,8072.0,5,2,2,2,4,4,1994.0,1995.0,1,1,12,13,0.0,2,0,746.0,5,0.0,244.0,990.0,1,990.0,0.0,0.0,990.0,3,3,6,3,5,2000.0,480.0,0.0,64.0,0.0,0.0,0.0,0,4,8,4,15.0,1.0,14.0,64.0,True,17250.0,17250.0,25.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11.835008964139341,12.250643429398451,12.179622524395768,11.9536828066391,12.01089762782343,11.93833787513661,11.697736161368631,11.85450061870365,12.29287277630101,12.064944964175979,12.236748374453182,12.105941585697117,11.729143110768156,11.738881665042427,11.820713935747172
